W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R C0 00 09 30 01 00 00 00 01 00 01 00
W 80 00 03 09 00 01
R 80 00 1C 0A 7F FF FF FF 00 00 AC 44 02 00 15 88 80 09 61 75 64 69 6F 2F 77 61 76 00 03 E7 BD
W 80 00 03 0B 00 01
R 80 00 49 0C 00 00 00 21 0C 30 31 20 4F 74 68 65 72 73 69 64 65 19 30 33 20 52 65 64 20 48 6F 74 20 43 68 69 6C 6C 69 20 50 65 70 70 65 72 73 12 30 33 20 43 61 6C 69 66 6F 72 6E 69 63 61 74 69 6F 6E 05 4F 74 68 65 72 03 E7 00 00
W C0 00 01 01
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R C0 00 01 01
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 06 12 01 00 00 C8 DF
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R C0 00 01 03
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R C0 00 01 01
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R C0 00 09 30 01 00 00 00 02 00 02 00
W 80 00 03 09 00 02
R 80 00 1C 0A 7F FF FF FF 00 00 AC 44 02 00 15 88 80 09 61 75 64 69 6F 2F 77 61 76 00 03 22 61
W 80 00 03 0B 00 02
R 80 00 4C 0C 00 00 00 22 10 30 32 20 52 6F 61 64 20 54 72 69 70 70 69 6E 27 18 30 33 20 52 65 64 20 48 6F 74 20 43 68 69 6C 69 20 50 65 70 70 65 72 73 12 30 33 20 43 61 6C 69 66 6F 72 6E 69 63 61 74 69 6F 6E 05 4F 74 68 65 72 03 E7 00 00
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 10 00 02 07 02
W 10 00 02 0B 00
R 10 00 03 00 0B 00
W 80 00 04 05 01 00 00
W 80 00 01 07
W 80 00 03 0D 00 00
R 80 00 05 08 00 00 00 03
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R C0 00 09 30 01 00 00 00 01 00 01 00
W 80 00 03 09 00 01
R 80 00 1C 0A 7F FF FF FF 00 00 AC 44 02 00 15 88 80 09 61 75 64 69 6F 2F 77 61 76 00 03 E7 BD
W 80 00 03 0B 00 01
R 80 00 49 0C 00 00 00 21 0C 30 31 20 4F 74 68 65 72 73 69 64 65 19 30 33 20 52 65 64 20 48 6F 74 20 43 68 69 6C 6C 69 20 50 65 70 70 65 72 73 12 30 33 20 43 61 6C 69 66 6F 72 6E 69 63 61 74 69 6F 6E 05 4F 74 68 65 72 03 E7 00 00
W C0 00 01 01
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R C0 00 01 01
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R C0 00 09 30 01 00 00 00 02 00 02 00
W 80 00 03 09 00 02
R 80 00 1C 0A 7F FF FF FF 00 00 AC 44 02 00 15 88 80 09 61 75 64 69 6F 2F 77 61 76 00 03 22 61
W 80 00 03 0B 00 02
R 80 00 4C 0C 00 00 00 22 10 30 32 20 52 6F 61 64 20 54 72 69 70 70 69 6E 27 18 30 33 20 52 65 64 20 48 6F 74 20 43 68 69 6C 69 20 50 65 70 70 65 72 73 12 30 33 20 43 61 6C 69 66 6F 72 6E 69 63 61 74 69 6F 6E 05 4F 74 68 65 72 03 E7 00 00
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 10 00 02 07 02
W 10 00 02 0B 00
R 10 00 03 00 0B 00
W 80 00 04 05 01 00 00
W 80 00 01 07
W 80 00 03 0D 00 00
R 80 00 05 08 00 00 00 03
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 02 00 00 00 00 00 00
W 80 00 01 11
R C0 00 09 30 01 00 00 00 01 00 01 00
W 80 00 03 09 00 01
R 80 00 1C 0A 7F FF FF FF 00 00 AC 44 02 00 15 88 80 09 61 75 64 69 6F 2F 77 61 76 00 03 E7 BD
W 80 00 03 0B 00 01
R 80 00 49 0C 00 00 00 21 0C 30 31 20 4F 74 68 65 72 73 69 64 65 19 30 33 20 52 65 64 20 48 6F 74 20 43 68 69 6C 6C 69 20 50 65 70 70 65 72 73 12 30 33 20 43 61 6C 69 66 6F 72 6E 69 63 61 74 69 6F 6E 05 4F 74 68 65 72 03 E7 00 00
W C0 00 01 01
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R C0 00 01 01
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
W 80 00 08 12 01 00 00 00 00 00 00
W 80 00 01 11
R 80 00 01 12
